chest,sholders,length,size,across sholder,sleeve length,colour,Category,Label
20,20,28,38,17.5,24,1,S,2
21,20,28,38,17.5,24,2,S,3
22,20,28,38,17.5,24,0,S,1
23,20,28,38,17.5,24,1,S,2
24,20,28,38,17.5,24,2,S,3
25,20,28,38,17.5,24,0,S,1
26,20,28,38,17.5,24,1,S,2
27,20,28,38,17.5,24,2,S,3
20,21,28,38,17.5,24,0,S,1
21,21,28,38,17.5,24,1,S,2
22,21,28,38,17.5,24,2,S,3
23,21,28,38,17.5,24,0,S,1
24,21,28,38,17.5,24,1,S,2
25,21,28,38,17.5,24,2,S,3
26,21,28,38,17.5,24,0,S,1
27,21,28,38,17.5,24,1,S,2
20,22,28,38,17.5,24,2,S,3
21,22,28,38,17.5,24,0,S,1
22,22,28,38,17.5,24,1,S,2
23,22,28,38,17.5,24,2,S,3
24,22,28,38,17.5,24,0,S,1
25,22,28,38,17.5,24,1,S,2
26,22,28,38,17.5,24,2,S,3
27,22,28,38,17.5,24,0,S,1
20,17.5,28,38,17.5,24,1,S,2
21,17.5,28,38,17.5,24,2,S,3
22,17.5,28,38,17.5,24,0,S,1
23,17.5,28,38,17.5,24,1,S,2
24,17.5,28,38,17.5,24,2,S,3
25,17.5,28,38,17.5,24,0,S,1
26,17.5,28,38,17.5,24,1,S,2
27,17.5,28,38,17.5,24,2,S,3
20,18.5,28,38,17.5,24,0,S,1
21,18.5,28,38,17.5,24,1,S,2
22,18.5,28,38,17.5,24,2,S,3
23,18.5,28,38,17.5,24,0,S,1
24,18.5,28,38,17.5,24,1,S,2
25,18.5,28,38,17.5,24,2,S,3
26,18.5,28,38,17.5,24,0,S,1
27,18.5,28,38,17.5,24,1,S,2
20,19.5,28,38,17.5,24,2,S,3
21,19.5,28,38,17.5,24,0,S,1
22,19.5,28,38,17.5,24,1,S,2
23,19.5,28,38,17.5,24,2,S,3
24,19.5,28,38,17.5,24,0,S,1
25,19.5,28,38,17.5,24,1,S,2
26,19.5,28,38,17.5,24,2,S,3
27,19.5,28,38,17.5,24,0,S,1
20,20.5,28,38,17.5,24,1,S,2
21,20.5,28,38,17.5,24,2,S,3
22,20.5,28,38,17.5,24,0,S,1
23,20.5,28,38,17.5,24,1,S,2
24,20.5,28,38,17.5,24,2,S,3
25,20.5,28,38,17.5,24,0,S,1
26,20.5,28,38,17.5,24,1,S,2
27,20.5,28,38,17.5,24,2,S,3
20,21.5,28,38,17.5,24,0,S,1
21,21.5,28,38,17.5,24,1,S,2
22,21.5,28,38,17.5,24,2,S,3
23,21.5,28,38,17.5,24,0,S,1
24,21.5,28,38,17.5,24,1,S,2
25,21.5,28,38,17.5,24,2,S,3
26,21.5,28,38,17.5,24,0,S,1
27,21.5,28,38,17.5,24,1,S,2
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,31,46,21,26,0,XXL,1
30,26,31,46,21,26,1,XXL,2
30,26,31,46,21,26,2,XXL,3
20,16,27,38,17.5,24,0,S,1
21,16,27,38,17.5,24,1,S,2
22,16,27,38,17.5,24,2,S,3
23,16,27,38,17.5,24,0,S,1
24,16,27,38,17.5,24,1,S,2
25,16,27,38,17.5,24,2,S,3
26,16,27,38,17.5,24,0,S,1
27,16,27,38,17.5,24,1,S,2
27,16,27,38,17.5,24,2,S,3
28,23,28,41,19,24.5,0,M,1
28,23.5,28.5,41,19,24.5,1,M,2
28,23,28,41,19,24.5,2,M,3
29,24,30,42,20,25,0,L,1
29,24,30.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29,44,20.5,26,0,XL,1
29,25,30.5,44,20.5,26,1,XL,2
29,25,31,44,20.5,26,2,XL,3
30,26,31.5,46,21,26,0,XXL,1
30,26,32.5,46,21,26,1,XXL,2
30,26,32,46,21,26,2,XXL,3
20,17,27,38,17.5,24,0,S,1
21,17,27,38,17.5,24,1,S,2
22,17,27,38,17.5,24,2,S,3
23,17,27,38,17.5,24,0,S,1
24,17,27,38,17.5,24,1,S,2
25,17,27,38,17.5,24,2,S,3
26,17,27,38,17.5,24,0,S,1
27,17,27,38,17.5,24,1,S,2
27,17,27,38,17.5,24,2,S,3
23,17,27,38,17.5,24,0,S,1
24,17,27,38,17.5,24,1,S,2
25,17,27,38,17.5,24,2,S,3
26,17,27,38,17.5,24,0,S,1
28,23.5,29.5,41,19,24.5,1,M,2
28,23,29,41,19,24.5,2,M,3
28,23,29.5,41,19,24.5,0,M,2
28,23.5,29,41,19,24.5,1,M,3
29,24,30,43,20,25,2,L,1
29,24,30.5,43,20,25,0,L,2
29,24,29.5,43,20,25,1,L,3
29,24,30,43.5,20,25,2,L,1
29,24,30.5,43.5,20,25,0,L,2
29,24,29.5,43.5,20,25,1,L,3
29,25,29,44.5,20.5,26,2,XL,1
29,25,30.5,44.5,20.5,26,0,XL,2
29,25,31,44.5,20.5,26,1,XL,3
29,25,29,45,20.5,26,2,XL,1
29,25,30.5,45,20.5,26,0,XL,2
29,25,31,45,20.5,26,1,XL,3
29,25,29,45.5,20.5,26,2,XL,1
29,25,30.5,45.5,20.5,26,0,XL,2
29,25,31,45.5,20.5,26,1,XL,3
31,26,31.5,46,21,26,2,XXL,1
32,26,32.5,46,21,26,0,XXL,2
33,26,32,46,21,26,1,XXL,3
20,18,27,38,17.5,24,2,S,1
21,18,27,38,17.5,24,0,S,2
22,18,27,38,17.5,24,1,S,3
23,18,27,38,17.5,24,2,S,1
24,18,27,38,17.5,24,0,S,2
25,18,27,38,17.5,24,1,S,3
26,18,27,38,17.5,24,2,S,1
27,18,27,38,17.5,24,0,S,2
20,19,27,38,17.5,24,1,S,3
21,19,27,38,17.5,24,2,S,1
22,19,27,38,17.5,24,0,S,2
23,19,27,38,17.5,24,1,S,3
24,19,27,38,17.5,24,2,S,1
25,19,27,38,17.5,24,0,S,2
26,19,27,38,17.5,24,1,S,3
27,19,27,38,17.5,24,2,S,1
20,20,27,38,17.5,24,0,S,2
21,20,27,38,17.5,24,1,S,3
22,20,27,38,17.5,24,2,S,1
23,20,27,38,17.5,24,0,S,2
24,20,27,38,17.5,24,1,S,3
25,20,27,38,17.5,24,2,S,1
26,20,27,38,17.5,24,0,S,2
27,20,27,38,17.5,24,1,S,3
20,21,27,38,17.5,24,2,S,1
21,21,27,38,17.5,24,0,S,2
22,21,27,38,17.5,24,1,S,3
23,21,27,38,17.5,24,2,S,1
24,21,27,38,17.5,24,0,S,2
25,21,27,38,17.5,24,1,S,3
26,21,27,38,17.5,24,2,S,1
27,21,27,38,17.5,24,0,S,2
20,22,27,38,17.5,24,1,S,3
21,22,27,38,17.5,24,2,S,1
22,22,27,38,17.5,24,0,S,2
23,22,27,38,17.5,24,1,S,3
24,22,27,38,17.5,24,2,S,1
25,22,27,38,17.5,24,0,S,2
26,22,27,38,17.5,24,1,S,3
27,22,27,38,17.5,24,2,S,1
20,17.5,27,38,17.5,24,0,S,2
21,17.5,27,38,17.5,24,1,S,3
22,17.5,27,38,17.5,24,2,S,1
23,17.5,27,38,17.5,24,0,S,2
24,17.5,27,38,17.5,24,1,S,3
25,17.5,27,38,17.5,24,2,S,1
26,17.5,27,38,17.5,24,0,S,2
27,17.5,27,38,17.5,24,1,S,3
20,18.5,27,38,17.5,24,2,S,1
21,18.5,27,38,17.5,24,0,S,2
22,18.5,27,38,17.5,24,1,S,3
23,18.5,27,38,17.5,24,2,S,1
24,18.5,27,38,17.5,24,0,S,2
25,18.5,27,38,17.5,24,1,S,3
26,18.5,27,38,17.5,24,2,S,1
27,18.5,27,38,17.5,24,0,S,2
20,19.5,27,38,17.5,24,1,S,3
21,19.5,27,38,17.5,24,2,S,1
22,19.5,27,38,17.5,24,0,S,2
23,19.5,27,38,17.5,24,1,S,3
24,19.5,27,38,17.5,24,2,S,1
25,19.5,27,38,17.5,24,0,S,2
26,19.5,27,38,17.5,24,1,S,3
27,19.5,27,38,17.5,24,2,S,1
20,20.5,27,38,17.5,24,0,S,2
21,20.5,27,38,17.5,24,1,S,3
22,20.5,27,38,17.5,24,2,S,1
23,20.5,27,38,17.5,24,0,S,2
24,20.5,27,38,17.5,24,1,S,3
25,20.5,27,38,17.5,24,2,S,1
26,20.5,27,38,17.5,24,0,S,2
27,20.5,27,38,17.5,24,1,S,3
20,21.5,27,38,17.5,24,2,S,1
21,21.5,27,38,17.5,24,0,S,2
22,21.5,27,38,17.5,24,1,S,3
23,21.5,27,38,17.5,24,2,S,1
24,21.5,27,38,17.5,24,0,S,2
25,21.5,27,38,17.5,24,1,S,3
26,21.5,27,38,17.5,24,2,S,1
27,21.5,27,38,17.5,24,0,S,2
28,23.5,29.5,41.5,19,24.5,1,M,3
28,23,29,41.5,19,24.5,2,M,1
28,23,29.5,41.5,19,24.5,0,M,2
28,23.5,29,41.5,19,24.5,1,M,3
28,23.5,29.5,42.5,19,24.5,2,M,1
28,23,29,42.5,19,24.5,0,M,2
28,23,29.5,42.5,19,24.5,1,M,3
28,23.5,29,42.5,19,24.5,2,M,1
28,23.5,29.5,42,19,24.5,0,M,2
28,23,29,42,19,24.5,1,M,3
28,23,29.5,42,19,24.5,2,M,1
28,23.5,29,42,19,24.5,0,M,2
31,26.5,31.5,46,21,26,1,XXL,1
32,26.5,32.5,46,21,26,2,XXL,2
33,26.5,32,46,21,26,0,XXL,3
31,27.5,31.5,46,21,26,1,XXL,1
32,27.5,32.5,46,21,26,2,XXL,2
33,27.5,32,46,21,26,0,XXL,3
31,27,31.5,46,21,26,1,XXL,1
32,27,32.5,46,21,26,2,XXL,2
33,27,32,46,21,26,0,XXL,3
20,18,27.5,38,17.5,24,1,S,1
21,18,27.5,38,17.5,24,2,S,2
22,18,27.5,38,17.5,24,0,S,3
23,18,27.5,38,17.5,24,1,S,1
24,18,27.5,38,17.5,24,2,S,2
25,18,27.5,38,17.5,24,0,S,3
26,18,27.5,38,17.5,24,1,S,1
27,18,27.5,38,17.5,24,2,S,2
20,19,27.5,38,17.5,24,0,S,3
21,19,27.5,38,17.5,24,1,S,1
22,19,27.5,38,17.5,24,2,S,2
23,19,27.5,38,17.5,24,0,S,3
24,19,27.5,38,17.5,24,1,S,1
25,19,27.5,38,17.5,24,2,S,2
26,19,27.5,38,17.5,24,0,S,3
27,19,27.5,38,17.5,24,1,S,1
20,20,27.5,38,17.5,24,2,S,2
21,20,27.5,38,17.5,24,0,S,3
22,20,27.5,38,17.5,24,1,S,1
23,20,27.5,38,17.5,24,2,S,2
24,20,27.5,38,17.5,24,0,S,3
25,20,27.5,38,17.5,24,1,S,1
26,20,27.5,38,17.5,24,2,S,2
27,20,27.5,38,17.5,24,0,S,3
20,21,27.5,38,17.5,24,1,S,1
21,21,27.5,38,17.5,24,2,S,2
22,21,27.5,38,17.5,24,0,S,3
23,21,27.5,38,17.5,24,1,S,1
24,21,27.5,38,17.5,24,2,S,2
25,21,27.5,38,17.5,24,0,S,3
26,21,27.5,38,17.5,24,1,S,1
27,21,27.5,38,17.5,24,2,S,2
20,22,27.5,38,17.5,24,0,S,3
21,22,27.5,38,17.5,24,1,S,1
22,22,27.5,38,17.5,24,2,S,2
23,22,27.5,38,17.5,24,0,S,3
24,22,27.5,38,17.5,24,1,S,1
25,22,27.5,38,17.5,24,2,S,2
26,22,27.5,38,17.5,24,0,S,3
27,22,27.5,38,17.5,24,1,S,1
20,17.5,27.5,38,17.5,24,2,S,2
21,17.5,27.5,38,17.5,24,0,S,3
22,17.5,27.5,38,17.5,24,1,S,1
23,17.5,27.5,38,17.5,24,2,S,2
24,17.5,27.5,38,17.5,24,0,S,3
25,17.5,27.5,38,17.5,24,1,S,1
26,17.5,27.5,38,17.5,24,2,S,2
27,17.5,27.5,38,17.5,24,0,S,3
20,18.5,27.5,38,17.5,24,1,S,1
21,18.5,27.5,38,17.5,24,2,S,2
22,18.5,27.5,38,17.5,24,0,S,3
23,18.5,27.5,38,17.5,24,1,S,1
24,18.5,27.5,38,17.5,24,2,S,2
25,18.5,27.5,38,17.5,24,0,S,3
26,18.5,27.5,38,17.5,24,1,S,1
27,18.5,27.5,38,17.5,24,2,S,2
20,19.5,27.5,38,17.5,24,0,S,3
21,19.5,27.5,38,17.5,24,1,S,1
22,19.5,27.5,38,17.5,24,2,S,2
23,19.5,27.5,38,17.5,24,0,S,3
24,19.5,27.5,38,17.5,24,1,S,1
25,19.5,27.5,38,17.5,24,2,S,2
26,19.5,27.5,38,17.5,24,0,S,3
27,19.5,27.5,38,17.5,24,1,S,1
20,20.5,27.5,38,17.5,24,2,S,2
21,20.5,27.5,38,17.5,24,0,S,3
22,20.5,27.5,38,17.5,24,1,S,1
23,20.5,27.5,38,17.5,24,2,S,2
24,20.5,27.5,38,17.5,24,0,S,3
25,20.5,27.5,38,17.5,24,1,S,1
26,20.5,27.5,38,17.5,24,2,S,2
27,20.5,27.5,38,17.5,24,0,S,3
20,21.5,27.5,38,17.5,24,1,S,1
21,21.5,27.5,38,17.5,24,2,S,2
22,21.5,27.5,38,17.5,24,0,S,3
23,21.5,27.5,38,17.5,24,1,S,1
24,21.5,27.5,38,17.5,24,2,S,2
25,21.5,27.5,38,17.5,24,0,S,3
26,21.5,27.5,38,17.5,24,1,S,1
27,21.5,27.5,38,17.5,24,2,S,2
20,18,28,38,17.5,24,0,S,1
21,18,28,38,17.5,24,1,S,2
22,18,28,38,17.5,24,2,S,3
23,18,28,38,17.5,24,0,S,1
24,18,28,38,17.5,24,1,S,2
25,18,28,38,17.5,24,2,S,3
26,18,28,38,17.5,24,0,S,1
27,18,28,38,17.5,24,1,S,2
20,19,28,38,17.5,24,2,S,3
21,19,28,38,17.5,24,0,S,1
22,19,28,38,17.5,24,1,S,2
23,19,28,38,17.5,24,2,S,3
24,19,28,38,17.5,24,0,S,1
25,19,28,38,17.5,24,1,S,2
26,19,28,38,17.5,24,2,S,3
27,19,28,38,17.5,24,0,S,1
20,20,28,38,17.5,24,1,S,2
21,20,28,38,17.5,24,2,S,3
22,20,28,38,17.5,24,0,S,1
23,20,28,38,17.5,24,1,S,2
24,20,28,38,17.5,24,2,S,3
25,20,28,38,17.5,24,0,S,1
26,20,28,38,17.5,24,1,S,2
27,20,28,38,17.5,24,2,S,3
20,21,28,38,17.5,24,0,S,1
21,21,28,38,17.5,24,1,S,2
22,21,28,38,17.5,24,2,S,3
23,21,28,38,17.5,24,0,S,1
24,21,28,38,17.5,24,1,S,2
25,21,28,38,17.5,24,2,S,3
26,21,28,38,17.5,24,0,S,1
27,21,28,38,17.5,24,1,S,2
20,22,28,38,17.5,24,2,S,3
21,22,28,38,17.5,24,0,S,1
22,22,28,38,17.5,24,1,S,2
23,22,28,38,17.5,24,2,S,3
24,22,28,38,17.5,24,0,S,1
25,22,28,38,17.5,24,1,S,2
26,22,28,38,17.5,24,2,S,3
27,22,28,38,17.5,24,0,S,1
20,17.5,28,38,17.5,24,1,S,2
21,17.5,28,38,17.5,24,2,S,3
22,17.5,28,38,17.5,24,0,S,1
23,17.5,28,38,17.5,24,1,S,2
24,17.5,28,38,17.5,24,2,S,3
25,17.5,28,38,17.5,24,0,S,1
26,17.5,28,38,17.5,24,1,S,2
27,17.5,28,38,17.5,24,2,S,3
20,18.5,28,38,17.5,24,0,S,1
21,18.5,28,38,17.5,24,1,S,2
22,18.5,28,38,17.5,24,2,S,3
23,18.5,28,38,17.5,24,0,S,1
24,18.5,28,38,17.5,24,1,S,2
25,18.5,28,38,17.5,24,2,S,3
26,18.5,28,38,17.5,24,0,S,1
27,18.5,28,38,17.5,24,1,S,2
20,19.5,28,38,17.5,24,2,S,3
21,19.5,28,38,17.5,24,0,S,1
22,19.5,28,38,17.5,24,1,S,2
23,19.5,28,38,17.5,24,2,S,3
24,19.5,28,38,17.5,24,0,S,1
25,19.5,28,38,17.5,24,1,S,2
26,19.5,28,38,17.5,24,2,S,3
27,19.5,28,38,17.5,24,0,S,1
20,20.5,28,38,17.5,24,1,S,2
21,20.5,28,38,17.5,24,2,S,3
22,20.5,28,38,17.5,24,0,S,1
23,20.5,28,38,17.5,24,1,S,2
24,20.5,28,38,17.5,24,2,S,3
25,20.5,28,38,17.5,24,0,S,1
26,20.5,28,38,17.5,24,1,S,2
27,20.5,28,38,17.5,24,2,S,3
20,21.5,28,38,17.5,24,0,S,1
21,21.5,28,38,17.5,24,1,S,2
22,21.5,28,38,17.5,24,2,S,3
23,21.5,28,38,17.5,24,0,S,1
24,21.5,28,38,17.5,24,1,S,2
25,21.5,28,38,17.5,24,2,S,3
26,21.5,28,38,17.5,24,0,S,1
27,21.5,28,38,17.5,24,1,S,2
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,21,46,21,26,0,XXL,1
30,26,21,46,21,26,1,XXL,2
30,26,21,46,21,26,2,XXL,3
19,16,27,38,17.5,24,0,S,1
19,16,27,38,17.5,24,1,S,2
19,16,27,38,17.5,24,2,S,3
28,23,28,40,19,24.5,0,M,1
28,23,28,40,19,24.5,1,M,2
28,23,28,40,19,24.5,2,M,3
29,24,29.5,42,20,25,0,L,1
29,24,29.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29.5,44,20.5,26,0,XL,1
29,25,29.5,44,20.5,26,1,XL,2
29,25,29.5,44,20.5,26,2,XL,3
30,26,31,46,21,26,0,XXL,1
30,26,31,46,21,26,1,XXL,2
30,26,31,46,21,26,2,XXL,3
20,16,27,38,17.5,24,0,S,1
21,16,27,38,17.5,24,1,S,2
22,16,27,38,17.5,24,2,S,3
23,16,27,38,17.5,24,0,S,1
24,16,27,38,17.5,24,1,S,2
25,16,27,38,17.5,24,2,S,3
26,16,27,38,17.5,24,0,S,1
27,16,27,38,17.5,24,1,S,2
27,16,27,38,17.5,24,2,S,3
28,23,28,41,19,24.5,0,M,1
28,23.5,28.5,41,19,24.5,1,M,2
28,23,28,41,19,24.5,2,M,3
29,24,30,42,20,25,0,L,1
29,24,30.5,42,20,25,1,L,2
29,24,29.5,42,20,25,2,L,3
29,25,29,44,20.5,26,0,XL,1
29,25,30.5,44,20.5,26,1,XL,2
29,25,31,44,20.5,26,2,XL,3
30,26,31.5,46,21,26,0,XXL,1
30,26,32.5,46,21,26,1,XXL,2
30,26,32,46,21,26,2,XXL,3
20,17,27,38,17.5,24,0,S,1
21,17,27,38,17.5,24,1,S,2
22,17,27,38,17.5,24,2,S,3
23,17,27,38,17.5,24,0,S,1
24,17,27,38,17.5,24,1,S,2
25,17,27,38,17.5,24,2,S,3
26,17,27,38,17.5,24,0,S,1
27,17,27,38,17.5,24,1,S,2
27,17,27,38,17.5,24,2,S,3
23,17,27,38,17.5,24,0,S,1
24,17,27,38,17.5,24,1,S,2
25,17,27,38,17.5,24,2,S,3
26,17,27,38,17.5,24,0,S,1
28,23.5,29.5,41,19,24.5,1,M,2
28,23,29,41,19,24.5,2,M,3
28,23,29.5,41,19,24.5,0,M,2
28,23.5,29,41,19,24.5,1,M,3
29,24,30,43,20,25,2,L,1
29,24,30.5,43,20,25,0,L,2
29,24,29.5,43,20,25,1,L,3
29,24,30,43.5,20,25,2,L,1
29,24,30.5,43.5,20,25,0,L,2
29,24,29.5,43.5,20,25,1,L,3
29,25,29,44.5,20.5,26,2,XL,1
29,25,30.5,44.5,20.5,26,0,XL,2
29,25,31,44.5,20.5,26,1,XL,3
29,25,29,45,20.5,26,2,XL,1
29,25,30.5,45,20.5,26,0,XL,2
29,25,31,45,20.5,26,1,XL,3
29,25,29,45.5,20.5,26,2,XL,1
29,25,30.5,45.5,20.5,26,0,XL,2
29,25,31,45.5,20.5,26,1,XL,3
31,26,31.5,46,21,26,2,XXL,1
32,26,32.5,46,21,26,0,XXL,2
33,26,32,46,21,26,1,XXL,3
20,18,27,38,17.5,24,2,S,1
21,18,27,38,17.5,24,0,S,2
22,18,27,38,17.5,24,1,S,3
23,18,27,38,17.5,24,2,S,1
24,18,27,38,17.5,24,0,S,2
25,18,27,38,17.5,24,1,S,3
26,18,27,38,17.5,24,2,S,1
27,18,27,38,17.5,24,0,S,2
20,19,27,38,17.5,24,1,S,3
21,19,27,38,17.5,24,2,S,1
22,19,27,38,17.5,24,0,S,2
23,19,27,38,17.5,24,1,S,3
24,19,27,38,17.5,24,2,S,1
25,19,27,38,17.5,24,0,S,2
26,19,27,38,17.5,24,1,S,3
27,19,27,38,17.5,24,2,S,1
20,20,27,38,17.5,24,0,S,2
21,20,27,38,17.5,24,1,S,3
22,20,27,38,17.5,24,2,S,1
23,20,27,38,17.5,24,0,S,2
24,20,27,38,17.5,24,1,S,3
25,20,27,38,17.5,24,2,S,1
26,20,27,38,17.5,24,0,S,2
27,20,27,38,17.5,24,1,S,3
20,21,27,38,17.5,24,2,S,1
21,21,27,38,17.5,24,0,S,2
22,21,27,38,17.5,24,1,S,3
23,21,27,38,17.5,24,2,S,1
24,21,27,38,17.5,24,0,S,2
25,21,27,38,17.5,24,1,S,3
26,21,27,38,17.5,24,2,S,1
27,21,27,38,17.5,24,0,S,2
20,22,27,38,17.5,24,1,S,3
21,22,27,38,17.5,24,2,S,1
22,22,27,38,17.5,24,0,S,2
23,22,27,38,17.5,24,1,S,3
24,22,27,38,17.5,24,2,S,1
25,22,27,38,17.5,24,0,S,2
26,22,27,38,17.5,24,1,S,3
27,22,27,38,17.5,24,2,S,1
20,17.5,27,38,17.5,24,0,S,2
21,17.5,27,38,17.5,24,1,S,3
22,17.5,27,38,17.5,24,2,S,1
